scene,pair,mirror_side,episode,step,residual_linear,residual_angular,cmd_linear,cmd_angular,gate_active,min_lidar,robot_x,robot_y,robot_yaw_deg,obs_00,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15
mirror_pair01_negative,1,negative,1,10,0.9495502710342407,-0.9764379262924194,0.13747751712799072,-0.29293137788772583,1,0.4083407521247864,0.23037538918001102,-0.10434389211692932,320.0,1.0,1.0,1.0,1.0,1.0,0.16113434731960297,0.12440089136362076,0.1432042121887207,1.0,1.0,0.9447808265686035,-0.9772723317146301,0.16669677197933197,0.5924350619316101,0.805618166923523,0.2018333375453949
mirror_pair01_negative,1,negative,1,11,0.9338014721870422,-0.9720255732536316,0.13669008016586304,-0.29160767793655396,1,0.39062467217445374,0.2512032931863841,-0.12280385592874794,317.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11666878312826157,0.12625502049922943,1.0,1.0,0.94782954454422,-0.9757967591285706,0.16464686393737793,0.6411818265914917,0.7673889994621277,0.22155556082725525
mirror_pair01_negative,1,negative,1,12,0.9358224868774414,-0.9727146625518799,0.13679112493991852,-0.2918144166469574,1,0.3462757468223572,0.2710137579738874,-0.1425278402396693,313.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11160705238580704,0.11232513934373856,1.0,1.0,0.9495502710342407,-0.9764379262924194,0.16271457076072693,0.6882279515266418,0.7254945039749146,0.24161110818386078
mirror_pair01_negative,1,negative,1,13,0.9224840998649597,-0.9678722023963928,0.13612420856952667,-0.2903616726398468,1,0.33246752619743347,0.28946275691229484,-0.16318282080911908,310.0,1.0,1.0,1.0,1.0,1.0,1.0,0.110240638256073,0.09893592447042465,0.13110657036304474,1.0,0.9338014721870422,-0.9720255732536316,0.16089768707752228,0.7448940277099609,0.6671827435493469,0.26750001311302185
mirror_pair01_negative,1,negative,1,14,0.9243809580802917,-0.9685016870498657,0.1362190544605255,-0.2905505299568176,1,0.3149558901786804,0.306583638396919,-0.1847824797542569,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11522739380598068,0.09499072283506393,0.10766158998012543,1.0,0.9358224868774414,-0.9727146625518799,0.1592319756746292,0.7863962650299072,0.6177223920822144,0.28805556893348694
mirror_pair01_negative,1,negative,1,15,0.9264145493507385,-0.9691808223724365,0.13632073998451233,-0.2907542586326599,1,0.306544691324234,0.3225403447539144,-0.20751323093685511,303.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1259910613298416,0.08998739719390869,0.10044863075017929,1.0,0.9224840998649597,-0.9678722023963928,0.15771819651126862,0.8251134753227234,0.5649669766426086,0.30888888239860535
mirror_pair01_negative,1,negative,1,16,0.9269104599952698,-0.9666622877120972,0.1363455355167389,-0.28999871015548706,1,0.28537991642951965,0.3371836106926968,-0.23121745069684155,300.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08758419752120972,0.09115812927484512,0.12724998593330383,0.9243809580802917,-0.9685016870498657,0.1563461720943451,0.8694949150085449,0.49394187331199646,0.3355555534362793
mirror_pair01_negative,1,negative,1,17,0.9294728636741638,-0.9675799608230591,0.1364736557006836,-0.2902739942073822,1,0.2727545201778412,0.35038013810942387,-0.2555563062208759,297.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09113422781229019,0.08153712004423141,0.09806184470653534,0.9264145493507385,-0.9691808223724365,0.15513360500335693,0.9006224274635315,0.43460243940353394,0.35688889026641846
mirror_pair01_negative,1,negative,1,18,0.9317968487739563,-0.9684757590293884,0.13658985495567322,-0.29054275155067444,1,0.2727545201778412,0.3621693409110273,-0.280634426068952,293.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10109732300043106,0.07792986184358597,0.08983307331800461,0.9269104599952698,-0.9666622877120972,0.15409448742866516,0.9279013276100159,0.37282583117485046,0.3783888816833496
mirror_pair01_negative,1,negative,1,19,0.9347891807556152,-0.9695978760719299,0.04673945903778076,-0.29087936878204346,1,0.2743622362613678,0.3692044661824302,-0.2977676088679421,291.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10794514417648315,0.0793209820985794,0.07862676680088043,0.9294728636741638,-0.9675799608230591,0.15322908759117126,0.9564067721366882,0.29203787446022034,0.40566667914390564
mirror_pair01_negative,1,negative,1,20,0.9358001947402954,-0.9729514718055725,0.04679001122713089,-0.29188546538352966,1,0.258527010679245,0.37244313209090185,-0.30713607826233774,287.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07933714240789413,0.07838921248912811,0.9317968487739563,-0.9684757590293884,0.15275424718856812,0.9687565565109253,0.24801363050937653,0.4202222228050232
mirror_pair01_negative,1,negative,2,1,0.8977676630020142,-0.958473265171051,0.13488838076591492,-0.2875419855117798,1,0.6569989323616028,0.009522986508805292,-0.001920817305257143,348.0,1.0,1.0,1.0,1.0,0.2073078602552414,0.18965210020542145,1.0,1.0,1.0,1.0,0.0,0.0,0.18635930120944977,0.13761742413043976,0.990485429763794,0.04394444450736046
mirror_pair01_negative,1,negative,2,2,0.8984779715538025,-0.9587977528572083,0.13492390513420105,-0.2876393496990204,1,0.6072120666503906,0.034464409956922015,-0.008403687280513057,343.0,1.0,1.0,1.0,1.0,0.210832878947258,0.18771398067474365,1.0,1.0,1.0,1.0,0.0,0.0,0.1854572296142578,0.15557248890399933,0.9878244996070862,0.04972222074866295
mirror_pair01_negative,1,negative,2,3,0.9379369616508484,-0.9735475778579712,0.13689684867858887,-0.29206427931785583,1,0.6065969467163086,0.060308310451137374,-0.017195885334383123,339.0,1.0,1.0,1.0,1.0,0.23227836191654205,0.17348916828632355,1.0,1.0,1.0,1.0,0.8977676630020142,-0.958473265171051,0.18310850858688354,0.2436150163412094,0.969871997833252,0.07833333313465118
mirror_pair01_negative,1,negative,2,4,0.9389708042144775,-0.9751191735267639,0.13694854080677032,-0.2925357520580292,1,0.579596996307373,0.0861443861600741,-0.02773460673183502,336.0,1.0,1.0,1.0,1.0,1.0,0.17331340909004211,0.20329175889492035,1.0,1.0,1.0,0.8984779715538025,-0.9587977528572083,0.18066701292991638,0.3143238425254822,0.9493157863616943,0.10177777707576752
mirror_pair01_negative,1,negative,2,5,0.941161036491394,-0.9759278297424316,0.1370580494403839,-0.2927783727645874,1,0.5311888456344604,0.11141811165060359,-0.039830865400006625,333.0,1.0,1.0,1.0,1.0,1.0,0.16559913754463196,0.17587126791477203,1.0,1.0,1.0,0.9379369616508484,-0.9735475778579712,0.17822211980819702,0.3681245446205139,0.9297764897346497,0.11999999731779099
mirror_pair01_negative,1,negative,2,6,0.9430069923400879,-0.9766225814819336,0.1371503472328186,-0.29298678040504456,1,0.5232490301132202,0.13582171855132963,-0.0532899359728309,329.0,1.0,1.0,1.0,1.0,1.0,0.15725301206111908,0.15176823735237122,1.0,1.0,1.0,0.9389708042144775,-0.9751191735267639,0.17582859098911285,0.4215106964111328,0.906823456287384,0.13850000500679016
mirror_pair01_negative,1,negative,2,7,0.9448872804641724,-0.9773581027984619,0.13724437355995178,-0.29320743680000305,1,0.47069376707077026,0.15925999773371907,-0.06808334114974221,326.0,1.0,1.0,1.0,1.0,1.0,0.16050875186920166,0.14949972927570343,1.0,1.0,1.0,0.941161036491394,-0.9759278297424316,0.1735183596611023,0.4896868169307709,0.8718984127044678,0.16288888454437256
mirror_pair01_negative,1,negative,2,8,0.9480122923851013,-0.9759276509284973,0.13740062713623047,-0.2927783131599426,1,0.44573450088500977,0.18199688368985162,-0.08446395662110494,322.0,1.0,1.0,1.0,1.0,1.0,0.16079212725162506,0.1344839334487915,0.17976881563663483,1.0,1.0,0.9430069923400879,-0.9766225814819336,0.17130327224731445,0.541121244430542,0.8409445881843567,0.18199999630451202
mirror_pair01_negative,1,negative,2,9,0.94971764087677,-0.9765689373016357,0.13748589158058167,-0.2929706871509552,1,0.43579918146133423,0.2036446817368129,-0.10207330660306635,319.0,1.0,1.0,1.0,1.0,1.0,0.17617276310920715,0.12735271453857422,0.1475221961736679,1.0,1.0,0.9448872804641724,-0.9773581027984619,0.16916178166866302,0.60543292760849,0.7958963513374329,0.2070000022649765
mirror_pair01_negative,1,negative,2,10,0.9342935681343079,-0.972239077091217,0.13671468198299408,-0.2916717231273651,1,0.42233067750930786,0.22423857229803992,-0.12088463994443789,316.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12451405078172684,0.1307937651872635,1.0,1.0,0.9480122923851013,-0.9759276509284973,0.16713444888591766,0.6535527110099792,0.7568809986114502,0.22672222554683685
mirror_pair01_negative,1,negative,2,11,0.9362625479698181,-0.9729209542274475,0.13681313395500183,-0.29187628626823425,1,0.3882067799568176,0.24370990370338647,-0.14086232604962487,312.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12391885370016098,0.12066590785980225,1.0,1.0,0.94971764087677,-0.9765689373016357,0.16522188484668732,0.6999126672744751,0.7142283916473389,0.24677777290344238
mirror_pair01_negative,1,negative,2,12,0.9234442710876465,-0.9682815670967102,0.13617222011089325,-0.2904844880104065,1,0.3721323609352112,0.26170697187981223,-0.16172255587373,309.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1230815052986145,0.11091621965169907,0.14847303926944733,1.0,0.9342935681343079,-0.972239077091217,0.16343457996845245,0.7555105686187744,0.6551364660263062,0.2726111114025116
mirror_pair01_negative,1,negative,2,13,0.9251828193664551,-0.968845784664154,0.13625913858413696,-0.2906537353992462,1,0.3487253785133362,0.27855596527475845,-0.18369030907913378,306.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1276370733976364,0.10632353276014328,0.11876083165407181,1.0,0.9362625479698181,-0.9729209542274475,0.1618088036775589,0.7962132692337036,0.6050161123275757,0.2931666672229767
mirror_pair01_negative,1,negative,2,14,0.9269074201583862,-0.969393789768219,0.13634537160396576,-0.29081815481185913,1,0.34676674008369446,0.2941900022022496,-0.2067295308453848,302.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14612556993961334,0.09963582456111908,0.1026744693517685,1.0,0.9234442710876465,-0.9682815670967102,0.1603187620639801,0.8340784311294556,0.5516458749771118,0.3140000104904175
mirror_pair01_negative,1,negative,2,15,0.9277006387710571,-0.9670597910881042,0.13638503849506378,-0.29011794924736023,1,0.3379206359386444,0.30843351733161806,-0.23059846968381456,299.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09907621145248413,0.10011080652475357,0.13757508993148804,0.9251828193664551,-0.968845784664154,0.15897510945796967,0.8772299885749817,0.48007041215896606,0.3406111001968384
mirror_pair01_negative,1,negative,2,16,0.9303099513053894,-0.9680060148239136,0.13651549816131592,-0.290401816368103,1,0.30205246806144714,0.3212191435606483,-0.25507979775124745,296.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10290461778640747,0.09654875099658966,0.11286710947751999,0.9269074201583862,-0.969393789768219,0.15779715776443481,0.9074110984802246,0.42024409770965576,0.36194443702697754
mirror_pair01_negative,1,negative,2,17,0.932528555393219,-0.9688354134559631,0.1366264373064041,-0.2906506359577179,1,0.30205246806144714,0.33262029847684726,-0.28044775821752554,292.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11306508630514145,0.08630070835351944,0.0965290516614914,0.9277006387710571,-0.9670597910881042,0.15679314732551575,0.9336429834365845,0.35820499062538147,0.383388876914978
mirror_pair01_negative,1,negative,2,18,0.935420572757721,-0.9700019359588623,0.046771030873060226,-0.2910006046295166,1,0.3049410283565521,0.3392042739411958,-0.2977021920646428,288.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13720650970935822,0.08765505999326706,0.09557249397039413,0.9303099513053894,-0.9680060148239136,0.15596166253089905,0.9608275294303894,0.27714696526527405,0.4106111228466034
mirror_pair01_negative,1,negative,2,19,0.9373854398727417,-0.9734846949577332,0.046869274228811264,-0.2920454144477844,1,0.29993098974227905,0.342008165881545,-0.3072087025011856,285.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08712600916624069,0.08813244849443436,0.932528555393219,-0.9688354134559631,0.15552639961242676,0.9799942374229431,0.19902586936950684,0.43622222542762756
mirror_pair01_negative,1,negative,2,20,0.9390701055526733,-0.9740000367164612,0.046953506767749786,-0.2922000288963318,1,0.2896084785461426,0.34417870417436,-0.3164272903245272,282.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08952944725751877,0.0856945663690567,0.935420572757721,-0.9700019359588623,0.15537028014659882,0.9899003505706787,0.14176513254642487,0.45472222566604614
mirror_pair01_negative,1,negative,3,1,0.8977184295654297,-0.958465039730072,0.13488592207431793,-0.2875395119190216,1,0.6588568091392517,0.007982709951322744,-0.0016239102221994948,347.0,1.0,1.0,1.0,1.0,0.20172187685966492,0.1945624053478241,1.0,1.0,1.0,1.0,0.0,0.0,0.18637584149837494,0.13761742413043976,0.990485429763794,0.04394444450736046
mirror_pair01_negative,1,negative,3,2,0.8992798328399658,-0.9591453075408936,0.1349639892578125,-0.28774359822273254,1,0.6066390872001648,0.030183497966968786,-0.008020803079691653,341.0,1.0,1.0,1.0,1.0,0.20598521828651428,0.1882448047399521,1.0,1.0,1.0,1.0,0.0,0.0,0.18560180068016052,0.17261679470539093,0.9849890470504761,0.055222220718860626
mirror_pair01_negative,1,negative,3,3,0.9377316236495972,-0.9746268391609192,0.1368865817785263,-0.29238805174827576,1,0.5948731899261475,0.05575711233237685,-0.017900383129046363,337.0,1.0,1.0,1.0,1.0,1.0,0.17332544922828674,0.2285342663526535,1.0,1.0,1.0,0.8977184295654297,-0.958465039730072,0.18350808322429657,0.2773146629333496,0.9607791304588318,0.08944444358348846
mirror_pair01_negative,1,negative,3,4,0.9401074647903442,-0.975567102432251,0.13700537383556366,-0.2926701307296753,1,0.5751606822013855,0.08112548244365762,-0.029442882902090014,334.0,1.0,1.0,1.0,1.0,1.0,0.1699637621641159,0.1895720511674881,1.0,1.0,1.0,0.8992798328399658,-0.9591453075408936,0.1810869574546814,0.34775397181510925,0.9375858306884766,0.11305555701255798
mirror_pair01_negative,1,negative,3,5,0.9421440958976746,-0.9763320088386536,0.13710720837116241,-0.29289960861206055,1,0.5528889894485474,0.10591650546486209,-0.04251766222857448,330.0,1.0,1.0,1.0,1.0,1.0,0.17020337283611298,0.16433162987232208,1.0,1.0,1.0,0.9377316236495972,-0.9746268391609192,0.1786821186542511,0.40130841732025146,0.9159429669380188,0.13144443929195404
mirror_pair01_negative,1,negative,3,6,0.9442206025123596,-0.9771209359169006,0.13721103966236115,-0.2931362986564636,1,0.5073840618133545,0.12976636328746843,-0.056938247616601684,327.0,1.0,1.0,1.0,1.0,1.0,0.16410064697265625,0.15796828269958496,1.0,1.0,1.0,0.9401074647903442,-0.975567102432251,0.1763313263654709,0.46977972984313965,0.8827836513519287,0.15566666424274445
mirror_pair01_negative,1,negative,3,7,0.94573575258255,-0.9777035117149353,0.13728679716587067,-0.29331105947494507,1,0.4974760413169861,0.15260944732630344,-0.07272102883420085,324.0,1.0,1.0,1.0,1.0,1.0,0.16842320561408997,0.14496687054634094,1.0,1.0,1.0,0.9421440958976746,-0.9763320088386536,0.17407192289829254,0.521605372428894,0.853186845779419,0.17466667294502258
mirror_pair01_negative,1,negative,3,8,0.9485777616500854,-0.9761666059494019,0.1374288946390152,-0.29284998774528503,1,0.46910005807876587,0.17467184193538846,-0.08997354392925065,320.0,1.0,1.0,1.0,1.0,1.0,0.17998893558979034,0.14213600754737854,0.16427889466285706,1.0,1.0,0.9442206025123596,-0.9771209359169006,0.17191311717033386,0.572288990020752,0.8200520277023315,0.19394443929195404
mirror_pair01_negative,1,negative,3,9,0.9335377812385559,-0.9720195531845093,0.13667689263820648,-0.2916058897972107,1,0.44156232476234436,0.19562905809464826,-0.1084527395888888,317.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1340285837650299,0.1435243785381317,1.0,1.0,0.94573575258255,-0.9777035117149353,0.16983743011951447,0.635269820690155,0.7722902894020081,0.2191111147403717
mirror_pair01_negative,1,negative,3,10,0.9355173707008362,-0.9726831316947937,0.1367758810520172,-0.2918049395084381,1,0.41020938754081726,0.21538363426360335,-0.12798435010745532,314.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12616066634655,0.1272074282169342,1.0,1.0,0.9485777616500854,-0.9761666059494019,0.16787932813167572,0.6822535991668701,0.7311155796051025,0.23899999260902405
mirror_pair01_negative,1,negative,3,11,0.9373465776443481,-0.9733200073242188,0.13686732947826385,-0.2919960021972656,1,0.39670130610466003,0.23392062507154654,-0.14858175243505922,310.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12562301754951477,0.11720268428325653,1.0,1.0,0.9335377812385559,-0.9720195531845093,0.16605183482170105,0.7270541787147522,0.6865801215171814,0.25911110639572144
mirror_pair01_negative,1,negative,3,12,0.9245345592498779,-0.9686676859855652,0.13622672855854034,-0.29060032963752747,1,0.38020509481430054,0.25123207145080756,-0.17034306175244363,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13441401720046997,0.11334323137998581,0.13393352925777435,1.0,0.9355173707008362,-0.9726831316947937,0.1643601655960083,0.7806485891342163,0.6249701976776123,0.28511109948158264
mirror_pair01_negative,1,negative,3,13,0.9264752268791199,-0.9692956805229187,0.13632376492023468,-0.2907887101173401,1,0.37144961953163147,0.2671559773206106,-0.19292049296759517,304.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14942994713783264,0.10863002389669418,0.11999987065792084,1.0,0.9373465776443481,-0.9733200073242188,0.1628095656633377,0.8195523023605347,0.573004424571991,0.30577778816223145
mirror_pair01_negative,1,negative,3,14,0.9159355759620667,-0.964426577091217,0.13579678535461426,-0.2893279790878296,1,0.35555291175842285,0.2818102345562824,-0.2164330642078832,300.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10612846165895462,0.10741788148880005,1.0,0.9245345592498779,-0.9686676859855652,0.16141818463802338,0.855454683303833,0.5178776979446411,0.32672223448753357
mirror_pair01_negative,1,negative,3,15,0.9293236136436462,-0.9677077531814575,0.13646619021892548,-0.29031234979629517,1,0.32562121748924255,0.29515991633890076,-0.2408937471720767,297.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1069672703742981,0.10158654302358627,0.13238705694675446,0.9264752268791199,-0.9692956805229187,0.16017936170101166,0.8957893252372742,0.444478839635849,0.35338887572288513
mirror_pair01_negative,1,negative,3,16,0.9316532015800476,-0.9685609340667725,0.13658267259597778,-0.2905682921409607,1,0.32562121748924255,0.3069105809563846,-0.26583383309413733,294.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11590944230556488,0.09303463250398636,0.10537072271108627,0.9159355759620667,-0.964426577091217,0.15910053253173828,0.923612117767334,0.38332831859588623,0.37477776408195496
mirror_pair01_negative,1,negative,3,17,0.9341347813606262,-0.9695090651512146,0.04670673981308937,-0.29085272550582886,1,0.330841600894928,0.31367772357163615,-0.2823727447757513,290.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1280171424150467,0.09557872265577316,0.0954727753996849,0.9293236136436462,-0.9677077531814575,0.1582091599702835,0.9473780393600464,0.3201169967651367,0.3962777853012085
mirror_pair01_negative,1,negative,3,18,0.9361701011657715,-0.9731391668319702,0.04680850729346275,-0.29194176197052,1,0.33061906695365906,0.31678367009305625,-0.2916929291636743,287.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09452617168426514,0.09480650722980499,0.9316532015800476,-0.9685609340667725,0.15773314237594604,0.9699144959449768,0.2434457391500473,0.4217222332954407
mirror_pair01_negative,1,negative,3,19,0.9379079341888428,-0.9736793637275696,0.04689539596438408,-0.2921038269996643,1,0.3052991032600403,0.319358135288183,-0.3012510479512091,283.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09720287472009659,0.09446258842945099,0.9341347813606262,-0.9695090651512146,0.15753746032714844,0.9823852181434631,0.18686696887016296,0.4401666522026062
